variableMetadata	accession	description	uniprot_id	limmaM_WT.LAT_diff	limmaM_WT.LAT_BH	limmaM_WT.LAT_signif	limmaF_WT.LAT_diff	limmaF_WT.LAT_BH	limmaF_WT.LAT_signif	limmaWT_M.F_diff_LAT	limmaWT_M.F_BH_LAT	limmaWT_M.F_signif_LAT	limmaLAT_M.F_diff	limmaLAT_M.F_BH	limmaLAT_M.F_signif	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2
Q60590_Alpha-1-acid glycoprotei.	sp|Q60590|A1AG1_MOUSE	Alpha-1-acid glycoprotein 1  OS=Mus musculus (Mouse) GN=Orm1 PE=1 SV=1	Q60590	-0.4289969662874	0.798348748428908	0	0.823256624877249	0.354787430664173	0	-0.0936668743419702	0.917082589339446	0	1.15858671682268	0.182544827804794	0	1.25838959192679	0.0548396926199456	0	0.609748439008996	0.302639962306732	0	0.216941770269971	1.35681529608322	E	E	E	E	E	C
Q8VBT0_Thioredoxin-related tran.	sp|Q8VBT0|TMX1_MOUSE	Thioredoxin-related transmembrane protein 1  OS=Mus musculus (Mouse) GN=Tmx1 PE=1 SV=1	Q8VBT0	0.402862070507172	0.773670556121794	0	-0.118944982286699	0.239966268008244	0	0.839681567742701	0.157368938022962	0	0.31787451494883	0.015127025565832	1	0.184945534983822	0.698811274268113	0	0.584737355328588	0.0448115292408987	1	0.136080390617762	0.442374984215801	E	E	E	E	E	E
Q62348_Translin	sp|Q62348|TSN_MOUSE	Translin  OS=Mus musculus (Mouse) GN=Tsn PE=1 SV=1	Q62348	-0.114867758602198	0.707794780668701	0	0.00314806634581899	0.984493213408248	0	-0.187350125356122	0.095849195857267	0	-0.0693343004081051	0.661702160011517	0	-0.107768060940337	0.179278267644087	0	-0.121013340193443	0.0618731161202923	0	0.614681281406393	1.49031146775283	E	E	E	E	E	E
P03930_ATP synthase protein 8	sp|P03930|ATP8_MOUSE	ATP synthase protein 8  OS=Mus musculus (Mouse) GN=Mtatp8 PE=1 SV=1	P03930	-0.406288877138241	0.826274565206283	0	-0.596698291644628	0.0440367105846338	1	0.551885581072419	0.0575013234269048	0	0.361476166566032	0.731484167520365	0	-0.877352864597807	0.116487144365731	0	1.07210229819087	0.0208284060193387	1	0.983178727631804	1.26675918741918	E	E	E	E	E	E
P16406_Glutamyl aminopeptidase	sp|P16406|AMPE_MOUSE	Glutamyl aminopeptidase  OS=Mus musculus (Mouse) GN=Enpep PE=1 SV=1	P16406	-0.0289330324394008	0.974953156543705	0	0.0674614768079174	0.773985577294774	0	-0.0944907091759362	0.615299055813403	0	0.00190380007138202	0.995638363005169	0	-0.0257515848261463	0.906003476396392	0	-0.00276033616971461	0.991264298292416	0	0.239270025698047	0.0300139796030935	E	E	E	E	E	E
Q8C7H1_Methylmalonic aciduria t.	sp|Q8C7H1|MMAA_MOUSE	Methylmalonic aciduria type A homolog, mitochondrial  OS=Mus musculus (Mouse) GN=Mmaa PE=1 SV=1	Q8C7H1	0.363935354729868	0.725845375156762	0	NA	NA	NA	NA	NA	NA	-0.328256955149783	0.551945590846877	0	NA	NA	NA	NA	NA	NA	0.334883899000197	NA	E	E	E	NA	NA	NA
P16254_Signal recognition parti.	sp|P16254|SRP14_MOUSE	Signal recognition particle 14 kDa protein  OS=Mus musculus (Mouse) GN=Srp14 PE=1 SV=1	P16254	-0.106716719520929	0.839507537025612	0	-0.0729787180912886	0.752572208585606	0	-0.117819306368698	0.638501177489718	0	-0.0840813049390583	0.640230852400101	0	-0.209548736097041	0.209046264523856	0	0.0565491812561127	0.668051350947178	0	0.471008517214155	1.26349079455388	E	E	E	E	E	E
P01631_Ig kappa chain V-II regi.	sp|P01631|KV2A7_MOUSE	Ig kappa chain V-II region 26-10  OS=Mus musculus (Mouse) PE=1 SV=1	P01631	-0.113176097494499	0.908250952828907	0	0.179636609078372	0.484102497633627	0	0.233937575093275	0.469439431548387	0	0.526750281666146	0.168114364407389	0	0.149635773123833	0.57711372606863	0	0.143699086690944	0.471900839993756	0	0.616133170200892	0.736088432719954	E	E	E	E	E	E
Q99K28_ADP-ribosylation factor .	sp|Q99K28|ARFG2_MOUSE	ADP-ribosylation factor GTPase-activating protein 2  OS=Mus musculus (Mouse) GN=Arfgap2 PE=1 SV=1	Q99K28	-0.0831881795283564	0.836983022429783	0	-0.144426537744621	0.419330785973109	0	0.016986426601445	0.929392914291314	0	-0.04425193161482	0.829322264493524	0	-0.223969293492424	0.0792295484752552	0	0.078303417725607	0.439196682952495	0	1.01461345713459	1.46562818419979	E	E	E	E	E	E
Q9CR86_Calcium-regulated heat s.	sp|Q9CR86|CHSP1_MOUSE	Calcium-regulated heat stable protein 1  OS=Mus musculus (Mouse) GN=Carhsp1 PE=1 SV=1	Q9CR86	-0.068039001608259	0.974953156543705	0	-0.113477909395183	0.894167614959439	0	-0.151409855666195	0.751418313291884	0	-0.196848763453119	0.819325300391591	0	-0.184087309705923	0.692468040261503	0	0.101203969984539	0.765443762114455	0	0.627595509413144	0.691752960147467	E	E	E	E	E	E
Q6GQT9_Nodal modulator 1	sp|Q6GQT9|NOMO1_MOUSE	Nodal modulator 1  OS=Mus musculus (Mouse) GN=Nomo1 PE=1 SV=1	Q6GQT9	0.857146562691074	0.670162975392028	0	-0.538125931533621	0.568589313769866	0	1.32857135866648	0.111389765460324	0	-0.0667011355582119	0.945083844477517	0	0.158504395617744	0.868664482728788	0	0.697872522595553	0.171452099568739	0	0.0718926545192466	0.301833915555213	E	E	E	E	E	E
Q8BGD9_Eukaryotic translation i.	sp|Q8BGD9|IF4B_MOUSE	Eukaryotic translation initiation factor 4B  OS=Mus musculus (Mouse) GN=Eif4b PE=1 SV=1	Q8BGD9	-0.00393318639471474	0.994987123308086	0	0.3042268063056	0.135452458203933	0	-0.168831192842841	0.257882969199779	0	0.139328799857473	0.545537122919877	0	0.0142002351499286	0.89252577363607	0	-0.15435453296821	0.0882873838187455	0	1.24423364336901	0.0103000341004732	E	E	E	E	E	E
Q9R008_Mevalonate kinase	sp|Q9R008|KIME_MOUSE	Mevalonate kinase  OS=Mus musculus (Mouse) GN=Mvk PE=1 SV=1	Q9R008	1.56120249289696	0.705307618835697	0	-0.261058521755995	0.923060629644974	0	2.68991937233431	0.111187344805498	0	0.867658357681353	0.687017725685997	0	1.64137891012644	0.162434840280982	0	2.66302997683949	0.00447211595762591	1	0.120777079144146	1.23098913539253	E	E	D	E	E	C
Q62093_Serine/arginine-rich spl.	sp|Q62093|SRSF2_MOUSE	Serine/arginine-rich splicing factor 2  OS=Mus musculus (Mouse) GN=Srsf2 PE=1 SV=4	Q62093	0.0126366946360577	0.974953156543705	0	0.22956627414522	0.766476726454347	0	-0.0635885418457356	0.925654314954745	0	0.153341037663427	0.159535356451654	0	-0.00381446130169039	0.992462954970265	0	0.0743695968794142	0.826189653707486	0	0.317081571511162	0.129989259510212	E	E	E	E	E	E
Q3UIR3_E3 ubiquitin-protein lig.	sp|Q3UIR3|DTX3L_MOUSE	E3 ubiquitin-protein ligase DTX3L  OS=Mus musculus (Mouse) GN=Dtx3l PE=1 SV=1	Q3UIR3	-0.417083409117101	0.867988470985511	0	0.516598320330974	0.567587408301643	0	-0.0370144556944041	0.969373368142911	0	0.896667273753671	0.377363872881798	0	0.335782230116838	0.592760663642903	0	0.0531210359167957	0.940787740720135	0	0.158234790387964	0.637890798666853	E	E	E	E	E	E
Q8R2Q4_Ribosome-releasing facto.	sp|Q8R2Q4|RRF2M_MOUSE	Ribosome-releasing factor 2, mitochondrial  OS=Mus musculus (Mouse) GN=Gfm2 PE=1 SV=2	Q8R2Q4	-0.165924265591613	0.859711453781949	0	0.975714625107774	0.149964185158335	0	-0.89199996712626	0.030072967691684	1	0.249638923573126	0.73795768603048	0	0.864699429782728	0.0613514929352176	0	-0.528591391425763	0.153758229958222	0	0.85300857350291	1.45159172150032	E	E	E	E	E	C
Q99J47_Dehydrogenase/reductase .	sp|Q99J47|DRS7B_MOUSE	Dehydrogenase/reductase SDR family member 7B  OS=Mus musculus (Mouse) GN=Dhrs7b PE=1 SV=1	Q99J47	0.128128564096471	0.949174818000307	0	0.286007055257567	0.577053422054049	0	0.259923885921307	0.659497926433683	0	0.417802377082403	0.523923527341884	0	0.118004783561492	0.853585781671898	0	0.313983386434639	0.418428305204601	0	0.423262679453876	0.109732090864738	E	E	E	E	E	E
Q9JIF0_Protein arginine N-methy.	sp|Q9JIF0|ANM1_MOUSE	Protein arginine N-methyltransferase 1  OS=Mus musculus (Mouse) GN=Prmt1 PE=1 SV=1	Q9JIF0	-0.678133279777043	0.726366021413399	0	-0.0878642254940623	0.458711698249779	0	0.125354720424539	0.176038937666817	0	0.71562377470752	0.51107713986523	0	-0.420912984742372	0.243505361663085	0	-0.110013412735913	0.774049853358724	0	0.478360098752633	1.04261093217611	E	E	E	E	E	E
Q5SSZ5_Tensin-3	sp|Q5SSZ5|TENS3_MOUSE	Tensin-3  OS=Mus musculus (Mouse) GN=Tns3 PE=1 SV=1	Q5SSZ5	-0.131563416455201	0.707794780668701	0	-0.294843926386722	0.194706394506128	0	NA	NA	NA	0.15138847944916	0.51107713986523	0	NA	NA	NA	NA	NA	NA	1.07455898534905	NA	E	E	E	NA	NA	NA
P16330_2',3'-cyclic-nucleotide .	sp|P16330|CN37_MOUSE	2',3'-cyclic-nucleotide 3'-phosphodiesterase  OS=Mus musculus (Mouse) GN=Cnp PE=1 SV=3	P16330	-0.61992606900327	0.320062846220899	0	0.147472438429208	0.48442237174914	0	-0.519553458572179	0.0200629848205426	1	0.247845048860299	0.238006744991688	0	0.246205752665471	0.185836940358954	0	-0.522307003718424	0.00165242051627205	1	0.950621435466504	0.704538246085556	E	E	E	E	E	E
Q9CQ75_NADH dehydrogenase [ubiq.	sp|Q9CQ75|NDUA2_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2  OS=Mus musculus (Mouse) GN=Ndufa2 PE=1 SV=3	Q9CQ75	-0.0155505783878453	0.957285967309587	0	-0.481258953350828	0.00730442812470019	1	0.00556588474221087	0.963135895584942	0	-0.460142490220772	0.00307192417410497	1	-0.369177553825715	2.55451504121994e-05	1	-0.0081214872882569	0.941600423578816	0	1.92044768701091	2.49762940616917	E	E	E	A	E	E
Q6P9R2_Serine/threonine-protein.	sp|Q6P9R2|OXSR1_MOUSE	Serine/threonine-protein kinase OSR1  OS=Mus musculus (Mouse) GN=Oxsr1 PE=1 SV=1	Q6P9R2	-0.19450144901316	0.699588351554391	0	0.383798830199368	0.14426975406134	0	-0.641667531214587	0.016572334370614	1	-0.0633672520020596	0.723642577600635	0	0.114479457081316	0.516832606609213	0	-0.427490866339724	0.00402435304854713	1	0.26519609021123	0.153998597907529	E	E	E	E	E	E
Q8R1T1_Charged multivesicular b.	sp|Q8R1T1|CHMP7_MOUSE	Charged multivesicular body protein 7  OS=Mus musculus (Mouse) GN=Chmp7 PE=1 SV=1	Q8R1T1	0.1692620215705	0.643587613386566	0	0.201889612510136	0.242431883876283	0	-0.148052131349552	0.395836080007999	0	-0.115424540409915	0.360991958346785	0	0.150840837482484	0.275761936480947	0	-0.0864400771974907	0.440747337866471	0	1.00146725296658	0.897756568386155	E	E	E	E	E	E
Q9JI39_ATP-binding cassette sub.	sp|Q9JI39|ABCBA_MOUSE	ATP-binding cassette sub-family B member 10, mitochondrial  OS=Mus musculus (Mouse) GN=Abcb10 PE=1 SV=1	Q9JI39	0.484573520191013	0.773670556121794	0	1.37205547541467	0.0610709415622104	0	-0.982132600239456	0.209847747290417	0	-0.094650645015804	0.895043874438103	0	0.364091295385094	0.552490845295928	0	-0.564661962702026	0.215139171862749	0	1.45661933446477	0.463146710118718	E	E	E	E	E	E
Q8R1S9_Sodium-coupled neutral a.	sp|Q8R1S9|S38A4_MOUSE	Sodium-coupled neutral amino acid transporter 4  OS=Mus musculus (Mouse) GN=Slc38a4 PE=1 SV=1	Q8R1S9	0.945105226949771	0.673325199647607	0	2.49779949304535	0.0117224600598476	1	-0.615071152395775	0.327997941503355	0	0.937623113699807	0.44577954269192	0	1.71135186467678	0.000550659206574122	1	-0.826517456257701	0.0351821528810525	1	2.07575616864562	2.04644727065493	E	E	B	E	E	S
Q8BHC4_Dephospho-CoA kinase dom.	sp|Q8BHC4|DCAKD_MOUSE	Dephospho-CoA kinase domain-containing protein  OS=Mus musculus (Mouse) GN=Dcakd PE=1 SV=1	Q8BHC4	0.0389133993166553	0.989857850245606	0	-0.0623442767400277	0.635352814397066	0	0.641693113533403	0.257882969199779	0	0.54043543747672	0.47140732642138	0	0.267028192879327	0.502621983321194	0	0.319058420651988	0.277890392805045	0	0.00760572655961104	0.773423270968858	E	E	E	E	E	E
Q5EBG8_Uncharacterized protein .	sp|Q5EBG8|CA050_MOUSE	Uncharacterized protein C1orf50 homolog  OS=Mus musculus (Mouse) PE=1 SV=1	Q5EBG8	0.0165790980074547	0.974953156543705	0	0.231336961416709	0.696960226935859	0	-0.118314274807393	0.808834536513266	0	0.0964435886018613	0.585674481208145	0	-0.142017780502432	0.749148587771542	0	0.315746796406035	0.338837495215117	0	0.417554464280951	0.183632178911446	E	E	E	E	E	E
Q07456_Protein AMBP	sp|Q07456|AMBP_MOUSE	Protein AMBP  OS=Mus musculus (Mouse) GN=Ambp PE=1 SV=2	Q07456	-0.175949872434614	0.754679344225988	0	-0.0484319369280541	0.854333869740507	0	-0.0166256887058616	0.949968472103667	0	0.110892246800699	0.689997290280076	0	-0.0881447466187169	0.607275631799656	0	0.00329986924404579	0.964305671325852	0	0.302349031158499	0.649995506769265	E	E	E	E	E	E
P58059_28S ribosomal protein S2.	sp|P58059|RT21_MOUSE	28S ribosomal protein S21, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps21 PE=1 SV=1	P58059	0.292669366464587	0.571459571996972	0	-0.232039488929612	0.0823868292618849	0	0.206101411980026	0.147584047180977	0	-0.318607443414173	0.0894421112054028	0	-0.173422176449606	0.13369322250861	0	0.154173395241912	0.0994470843270193	0	0.0307999257453658	1.22018930087638	E	E	E	E	E	E
P83882_60S ribosomal protein L3.	sp|P83882|RL36A_MOUSE	60S ribosomal protein L36a  OS=Mus musculus (Mouse) GN=Rpl36a PE=3 SV=2	P83882	-0.144926064136854	0.586578693904628	0	-0.321268924863794	0.0270322662125873	1	0.0852820275692068	0.415745865285542	0	-0.0910608331577336	0.469514462991579	0	-0.163432769677105	0.0451619409201013	1	0.0752961214382282	0.241492727980774	0	2.27672211722381	1.93309679119808	E	E	E	E	E	E
P34884_Macrophage migration inh.	sp|P34884|MIF_MOUSE	Macrophage migration inhibitory factor  OS=Mus musculus (Mouse) GN=Mif PE=1 SV=2	P34884	-0.241081984653373	0.761101998290141	0	-0.885269909352584	0.336958637588624	0	0.846159313593613	0.303348699345881	0	0.201971388894403	0.128363626130159	0	0.769775656038881	0.41335160462529	0	1.08755679976366	0.1242053793558	0	1.03684081128265	0.826154354435644	E	E	E	E	E	C
Q61907_Phosphatidylethanolamine.	sp|Q61907|PEMT_MOUSE	Phosphatidylethanolamine N-methyltransferase  OS=Mus musculus (Mouse) GN=Pemt PE=1 SV=4	Q61907	-0.471071881931184	0.801918620442288	0	0.89418867332061	0.46418749349392	0	0.93101654877756	0.370803264553182	0	2.29627710402935	0.0223939210599109	1	0.272700038105054	0.842144640966982	0	1.77262004167596	0.00696268775974999	1	0.618446660337918	0.415969814427066	E	E	E	E	E	E
Q8BYU6_Torsin-1A-interacting pr.	sp|Q8BYU6|TOIP2_MOUSE	Torsin-1A-interacting protein 2  OS=Mus musculus (Mouse) GN=Tor1aip2 PE=1 SV=1	Q8BYU6	-0.513936560651942	0.756224190055975	0	1.16850768632489	0.256124000949704	0	0.133980812459296	0.886052174898845	0	1.81642505943613	0.0548689525299577	0	0.468934870482549	0.548834058724198	0	-0.30946299023547	0.60171528475479	0	0.859263751541466	0.605192617345962	E	E	E	E	E	E
Q9Z1F9_SUMO-activating enzyme s.	sp|Q9Z1F9|SAE2_MOUSE	SUMO-activating enzyme subunit 2  OS=Mus musculus (Mouse) GN=Uba2 PE=1 SV=1	Q9Z1F9	0.0732100200595553	0.968547983118578	0	0.567102014216196	0.316227068755061	0	-0.371748936517122	0.441202864315867	0	0.122143057639519	0.8532933920415	0	0.375254349382434	0.352379085930739	0	-0.15179336398857	0.636680128286859	0	0.854994915971789	0.588677191300388	E	E	E	E	E	C
Q3U0V1_Far upstream element-bin.	sp|Q3U0V1|FUBP2_MOUSE	Far upstream element-binding protein 2  OS=Mus musculus (Mouse) GN=Khsrp PE=1 SV=2	Q3U0V1	-0.134678259296013	0.759585150007025	0	-0.762751716403798	0.508138236037852	0	0.0488531771792147	0.844650540854473	0	-0.57922027992857	0.639494110394001	0	-0.780758278688005	0.294686838694481	0	0.851208022216959	0.1567396683323	0	1.17749220423201	0.751361283034974	E	E	E	E	E	C
Q8R1S0_Ubiquinone biosynthesis .	sp|Q8R1S0|COQ6_MOUSE	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial  OS=Mus musculus (Mouse) GN=Coq6 PE=1 SV=3	Q8R1S0	-0.0374261300354419	0.907207389392059	0	0.0628266385604839	0.904547031289067	0	-0.0588117888034922	0.878208541840986	0	0.0414409797924336	0.811739711724824	0	0.0838047740937569	0.743156056143147	0	0.0738740486034466	0.704665602773468	0	0.0328457774973176	0.323260503726136	E	E	E	E	E	E
Q8BU14_Translocation protein SE.	sp|Q8BU14|SEC62_MOUSE	Translocation protein SEC62  OS=Mus musculus (Mouse) GN=Sec62 PE=1 SV=1	Q8BU14	0.465327764913614	0.882338768731734	0	0.0375539051228202	0.981799099493336	0	1.43412835994756	0.205182299730286	0	1.00635450015677	0.50863396327704	0	1.35223844567237	0.130543636286836	0	1.57334820288836	0.0291957481910318	1	0.127121715942876	1.11926178161657	E	E	E	E	E	C
P58771_Tropomyosin alpha-1 chain	sp|P58771|TPM1_MOUSE	Tropomyosin alpha-1 chain  OS=Mus musculus (Mouse) GN=Tpm1 PE=1 SV=1	P58771	-0.2212376071035	0.607495091700012	0	-0.31722356684136	0.219532871763444	0	0.23521615138764	0.335448641547975	0	0.13923019164978	0.324517895427718	0	-0.227970681700398	0.288969765390836	0	0.00479952346898216	0.949210573615167	0	1.41095120767104	0.798119504231968	E	E	E	E	E	E
P56528_ADP-ribosyl cyclase/cycl.	sp|P56528|CD38_MOUSE	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1  OS=Mus musculus (Mouse) GN=Cd38 PE=1 SV=2	P56528	0.424428776560184	0.887151238515615	0	0.208190153474309	0.222025785457347	0	1.21875429150721	0.144262570486191	0	1.00251566842133	0.327998892588842	0	0.177772786529914	0.852763292146465	0	0.996826542330002	0.035806916786586	1	0.255812525314013	0.32991213770917	E	E	E	E	E	E
Q91XC9_Peroxisomal membrane pro.	sp|Q91XC9|PEX16_MOUSE	Peroxisomal membrane protein PEX16  OS=Mus musculus (Mouse) GN=Pex16 PE=1 SV=2	Q91XC9	-0.0542128635872565	0.887627703219041	0	0.323161535187847	0.41435879864006	0	-0.690264340176455	0.00714404817331811	1	-0.312889941401352	0.360991958346785	0	0.0699476805008779	0.717671091355634	0	-0.500462536660404	0.0033296177550673	1	0.0983854597018261	0.140655425877259	E	E	E	E	E	E
Q8BWQ6_UPF0505 protein C16orf62.	sp|Q8BWQ6|CP062_MOUSE	UPF0505 protein C16orf62 homolog  OS=Mus musculus (Mouse) PE=1 SV=2	Q8BWQ6	-0.014957061480672	0.974953156543705	0	0.576227621838854	0.0331163682158093	1	-0.438735454275143	0.0351454658566115	1	0.152449229044382	0.409442926566197	0	-0.0327455272879433	0.943742070596423	0	-0.323624473247492	0.0462573333276553	1	1.62734457862783	0.0202570156170987	E	E	E	E	E	E
Q8VEB4_Group XV phospholipase A2	sp|Q8VEB4|PAG15_MOUSE	Group XV phospholipase A2  OS=Mus musculus (Mouse) GN=Pla2g15 PE=1 SV=1	Q8VEB4	0.0296055943930291	0.967507245250894	0	-0.675771659386708	0.217600056032081	0	0.393160305472012	0.392464947835062	0	-0.312216948307725	0.150612109456858	0	0.206284675569304	0.747408533839233	0	0.423068392423016	0.30860201486828	0	1.15045051644121	0.279881294991665	E	E	E	E	E	E
Q64726_Zinc-alpha-2-glycoprotein	sp|Q64726|ZA2G_MOUSE	Zinc-alpha-2-glycoprotein  OS=Mus musculus (Mouse) GN=Azgp1 PE=1 SV=2	Q64726	-1.04380045687054	0.707794780668701	0	-0.0982058576099085	0.391322633629906	0	0.17271627159969	0.0485961625108488	1	1.11831087086032	0.445482901072715	0	-0.0483816565458284	0.660637736799208	0	0.133951883916406	0.0994500218904311	0	0.904350384267098	0.463586535289747	E	E	E	E	E	E
Q9D1H6_NADH dehydrogenase [ubiq.	sp|Q9D1H6|NDUF4_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4  OS=Mus musculus (Mouse) GN=Ndufaf4 PE=1 SV=1	Q9D1H6	-0.014373834476384	0.982211393295464	0	-0.0634509245649291	0.77546678003073	0	0.00851658864828408	0.967316277939654	0	-0.040560501440261	0.845730711952598	0	-0.125532620255932	0.440407335457601	0	0.0954776091889187	0.45653682377283	0	0.345444742893155	0.754410390459773	E	E	E	E	E	E
O55239_Nicotinamide N-methyltra.	sp|O55239|NNMT_MOUSE	Nicotinamide N-methyltransferase  OS=Mus musculus (Mouse) GN=Nnmt PE=1 SV=1	O55239	1.6260817260261	0.596399535215131	0	0.425905429548166	0.691028034745773	0	1.69881268937009	0.0963230545699642	0	0.498636392892159	0.658007793277749	0	1.20004692452967	0.0983150307744303	0	0.869401448497314	0.157727973886708	0	1.01778297378497	1.3954099553193	E	E	D	E	E	C
Q9EQI8_39S ribosomal protein L4.	sp|Q9EQI8|RM46_MOUSE	39S ribosomal protein L46, mitochondrial  OS=Mus musculus (Mouse) GN=Mrpl46 PE=1 SV=1	Q9EQI8	-0.0622895227046421	0.785030917295947	0	-0.164781607954918	0.175354952509155	0	-0.0107593644488553	0.930043432192486	0	-0.113251449699131	0.340850096329335	0	-0.24339102998503	0.00942577149555783	1	-0.0418794432506004	0.711760360228723	0	1.4114402497122	2.06767924880193	E	E	E	E	E	E
Q64331_Unconventional myosin-VI	sp|Q64331|MYO6_MOUSE	Unconventional myosin-VI  OS=Mus musculus (Mouse) GN=Myo6 PE=1 SV=1	Q64331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0959624632008804	0.493497246658041	0	-0.313107003001999	0.00108127002278228	1	NA	0.536230783216306	NA	NA	NA	E	E	E
Q9QZ23_NFU1 iron-sulfur cluster.	sp|Q9QZ23|NFU1_MOUSE	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial  OS=Mus musculus (Mouse) GN=Nfu1 PE=1 SV=2	Q9QZ23	0.33222440638664	0.832348212818586	0	1.86904045623386	0.0292345333157537	1	0.0430182734358446	0.936097919651285	0	1.57983432328307	0.130122907413009	0	1.14254002445858	0.0704953552560001	0	0.0149784357600993	0.964305671325852	0	1.61703220680654	1.5981613439338	E	E	D	E	E	C
Q3UCV8_Ubiquitin thioesterase o.	sp|Q3UCV8|OTUL_MOUSE	Ubiquitin thioesterase otulin  OS=Mus musculus (Mouse) GN=Otulin PE=1 SV=1	Q3UCV8	0.0277151306427861	0.949879812878939	0	0.0485186708967795	0.758081637254399	0	-0.0630957090834912	0.713023379338032	0	-0.0422921688294977	0.702518469242711	0	-0.19023363935365	0.443422976013004	0	0.0505317906329594	0.789228729816643	0	0.0907398807711683	0.92662332577534	E	E	E	E	E	E
Q9QZQ1_Afadin	sp|Q9QZQ1|AFAD_MOUSE	Afadin  OS=Mus musculus (Mouse) GN=Afdn PE=1 SV=3	Q9QZQ1	0.0311918144905441	0.967507245250894	0	0.895654789930436	0.0633988368800065	0	-0.929216208932495	0.00778675698670517	1	-0.0647532334926026	0.86862703102006	0	0.215114698355524	0.413636926303744	0	-0.641201360613707	0.00478624708597003	1	1.22841413820338	0.578043863642666	E	E	E	E	E	E
Q571E4_N-acetylgalactosamine-6-.	sp|Q571E4|GALNS_MOUSE	N-acetylgalactosamine-6-sulfatase  OS=Mus musculus (Mouse) GN=Galns PE=1 SV=2	Q571E4	-0.073656396246772	0.86876834593288	0	-0.106472387249116	0.516502032018625	0	-0.169713892712213	0.213671488395358	0	-0.202529883714558	0.359569199046836	0	-0.12992876027144	0.300076833481191	0	-0.119541501203365	0.237964348619926	0	0.610740038946266	1.29028819583482	E	E	E	E	E	E
P45700_Mannosyl-oligosaccharide.	sp|P45700|MA1A1_MOUSE	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA  OS=Mus musculus (Mouse) GN=Man1a1 PE=1 SV=1	P45700	-0.343351330357958	0.723985064574989	0	-0.383954694458172	0.757360297240929	0	0.766345512112473	0.356054765176503	0	0.725742148012259	0.340545369686558	0	0.0170273008769222	0.992462954970265	0	0.907233430082119	0.113052032962232	0	0.376039767973303	0.147489154551523	E	E	E	E	E	E
Q9EST5_Acidic leucine-rich nucl.	sp|Q9EST5|AN32B_MOUSE	Acidic leucine-rich nuclear phosphoprotein 32 family member B  OS=Mus musculus (Mouse) GN=Anp32b PE=1 SV=1	Q9EST5	-0.375999516249756	0.836624729051414	0	-1.21684675894336	0.125632642412711	0	NA	NA	NA	0.995116989775887	0.290518816907317	0	NA	NA	NA	NA	NA	NA	0.83031267871477	NA	E	E	E	NA	NA	NA
Q921L3_Calcium load-activated c.	sp|Q921L3|TMCO1_MOUSE	Calcium load-activated calcium channel  OS=Mus musculus (Mouse) GN=Tmco1 PE=1 SV=1	Q921L3	0.219830364872159	0.858344133860406	0	-0.315622785406404	0.516502032018625	0	0.135844049794954	0.811819429573168	0	-0.399609100483609	0.359804809544833	0	-0.0385897681889347	0.950639740257471	0	-0.126155161796351	0.715293565097084	0	0.0595774047023612	0.134880712913732	E	E	E	E	E	E
