variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
Q9D826_Peroxisomal sarcosine ox.	proteomics_liver	MX2	sp|Q9D826|SOX_MOUSE	Peroxisomal sarcosine oxidase  OS=Mus musculus (Mouse) GN=Pipox PE=1 SV=1	Q9D826	-0.0247232079019071	0.747408533839233	0	-0.0394925254943317	0.453185836674743	0	0.288572357032766		0
O88342_WD repeat-containing pro.	proteomics_liver	MX2	sp|O88342|WDR1_MOUSE	WD repeat-containing protein 1  OS=Mus musculus (Mouse) GN=Wdr1 PE=1 SV=3	O88342	-0.0232127657586858	0.747408533839233	0	0.151741590664948	0.0128022118621064	1	0.0927940150222921		0
Q99L45_Eukaryotic translation i.	proteomics_liver	MX2	sp|Q99L45|IF2B_MOUSE	Eukaryotic translation initiation factor 2 subunit 2  OS=Mus musculus (Mouse) GN=Eif2s2 PE=1 SV=1	Q99L45	0.0273563371688361	0.748821475471985	0	-0.104688391938733	0.110000748510956	0	0.0558469807139704		0
Q99L88_Beta-1-syntrophin	proteomics_liver	MX2	sp|Q99L88|SNTB1_MOUSE	Beta-1-syntrophin  OS=Mus musculus (Mouse) GN=Sntb1 PE=1 SV=4	Q99L88	0.300335972550755	0.749148587771542	0	0.132173208220316	0.866386850892187	0	0.378156357116783		0
P62075_Mitochondrial import inn.	proteomics_liver	MX2	sp|P62075|TIM13_MOUSE	Mitochondrial import inner membrane translocase subunit Tim13  OS=Mus musculus (Mouse) GN=Timm13 PE=1 SV=1	P62075	-0.196339074631933	0.749148587771542	0	2.57924611837094	0.000128210228115643	1	0.0903588160935052		0
Q5EBG8_Uncharacterized protein .	proteomics_liver	MX2	sp|Q5EBG8|CA050_MOUSE	Uncharacterized protein C1orf50 homolog  OS=Mus musculus (Mouse) PE=1 SV=1	Q5EBG8	-0.142017780502432	0.749148587771542	0	0.315746796406035	0.338837495215117	0	0.183632178911446		0
Q8R4Y8_Rotatin	proteomics_liver	MX2	sp|Q8R4Y8|RTTN_MOUSE	Rotatin  OS=Mus musculus (Mouse) GN=Rttn PE=1 SV=2	Q8R4Y8	-0.116523944027723	0.749148587771542	0	0.00981844216547856	0.963673348796172	0	0.567895176346126		0
Q99P72_Reticulon-4	proteomics_liver	MX2	sp|Q99P72|RTN4_MOUSE	Reticulon-4  OS=Mus musculus (Mouse) GN=Rtn4 PE=1 SV=2	Q99P72	-0.0459889004826231	0.749148587771542	0	1.48051494680258	7.01061804206689e-08	1	0.00365862556237493		0
Q9QWG7_Sulfotransferase family .	proteomics_liver	MX2	sp|Q9QWG7|ST1B1_MOUSE	Sulfotransferase family cytosolic 1B member 1  OS=Mus musculus (Mouse) GN=Sult1b1 PE=1 SV=2	Q9QWG7	0.344329713196139	0.750710023491318	0	0.740631379631463	0.286378818422815	0	0.606966783717044		0
Q9QYB1_Chloride intracellular c.	proteomics_liver	MX2	sp|Q9QYB1|CLIC4_MOUSE	Chloride intracellular channel protein 4  OS=Mus musculus (Mouse) GN=Clic4 PE=1 SV=3	Q9QYB1	0.0610105096880815	0.750921001316456	0	0.192781405425226	0.0956718055600916	0	0.14343403834524		0
Q8BGA8_Acyl-coenzyme A syntheta.	proteomics_liver	MX2	sp|Q8BGA8|ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial  OS=Mus musculus (Mouse) GN=Acsm5 PE=1 SV=1	Q8BGA8	-0.0274509422148022	0.750921001316456	0	-0.121105499169829	0.0142136989149572	1	0.436763184682341		0
Q60991_25-hydroxycholesterol 7-.	proteomics_liver	MX2	sp|Q60991|CP7B1_MOUSE	25-hydroxycholesterol 7-alpha-hydroxylase  OS=Mus musculus (Mouse) GN=Cyp7b1 PE=1 SV=2	Q60991	-0.414775186671523	0.75206754836322	0	-5.38235342674706	1.05127082766378e-12	1	0.472539149486049		0
Q7TNC4_Putative RNA-binding pro.	proteomics_liver	MX2	sp|Q7TNC4|LC7L2_MOUSE	Putative RNA-binding protein Luc7-like 2  OS=Mus musculus (Mouse) GN=Luc7l2 PE=1 SV=1	Q7TNC4	0.0591049934263275	0.752522596319186	0	-0.000286424642393257	0.988059951834873	0	0.0838782516897186		0
Q9DBG1_Sterol 26-hydroxylase, m.	proteomics_liver	MX2	sp|Q9DBG1|CP27A_MOUSE	Sterol 26-hydroxylase, mitochondrial  OS=Mus musculus (Mouse) GN=Cyp27a1 PE=1 SV=1	Q9DBG1	0.0185786248947579	0.752522596319186	0	-0.203493512959021	0.000582199889006781	1	0.0109652062198513		0
Q80W21_Glutathione S-transferas.	proteomics_liver	MX2	sp|Q80W21|GSTM7_MOUSE	Glutathione S-transferase Mu 7  OS=Mus musculus (Mouse) GN=Gstm7 PE=1 SV=1	Q80W21	-0.0520677351663004	0.754604376874058	0	0.0844607710607725	0.494501149307384	0	0.260995367961221		0
Q8R0Y8_Mitochondrial coenzyme A.	proteomics_liver	MX2	sp|Q8R0Y8|S2542_MOUSE	Mitochondrial coenzyme A transporter SLC25A42  OS=Mus musculus (Mouse) GN=Slc25a42 PE=1 SV=1	Q8R0Y8	0.0364491998504981	0.754604376874058	0	-0.0414019932638325	0.63443018686927	0	0.169493701198187		0
Q8C196_Carbamoyl-phosphate synt.	proteomics_liver	MX2	sp|Q8C196|CPSM_MOUSE	Carbamoyl-phosphate synthase [ammonia], mitochondrial  OS=Mus musculus (Mouse) GN=Cps1 PE=1 SV=2	Q8C196	0.0611901034208913	0.755245832752264	0	-0.233888589967677	0.119317029368689	0	0.427740489160311		0
Q68FF9_3-oxo-5-alpha-steroid 4-.	proteomics_liver	MX2	sp|Q68FF9|S5A1_MOUSE	3-oxo-5-alpha-steroid 4-dehydrogenase 1  OS=Mus musculus (Mouse) GN=Srd5a1 PE=2 SV=2	Q68FF9	0.0552291227946924	0.755998062512145	0	-1.20970087035068	2.7729275564344e-06	1	0.134860855536734		0
P02301_Histone H3.3C	proteomics_liver	MX2	sp|P02301|H3C_MOUSE	Histone H3.3C  OS=Mus musculus (Mouse) GN=H3f3c PE=3 SV=3	P02301	-0.0551675512911523	0.755998062512145	0	-0.0373428914552676	0.789228729816643	0	0.420847955323984		0
P58735_Sulfate anion transporte.	proteomics_liver	MX2	sp|P58735|S26A1_MOUSE	Sulfate anion transporter 1  OS=Mus musculus (Mouse) GN=Slc26a1 PE=1 SV=1	P58735	-0.241266989239872	0.756994159747827	0	1.36678473346054	0.0310923689844863	1	0.111747041040198		0
P63037_DnaJ homolog subfamily A.	proteomics_liver	MX2	sp|P63037|DNJA1_MOUSE	DnaJ homolog subfamily A member 1  OS=Mus musculus (Mouse) GN=Dnaja1 PE=1 SV=1	P63037	0.0346513609772678	0.757053193599816	0	0.172804092801478	0.00568944234962027	1	0.527430887682959		0
A2AJL3_FGGY carbohydrate kinase.	proteomics_liver	MX2	sp|A2AJL3|FGGY_MOUSE	FGGY carbohydrate kinase domain-containing protein  OS=Mus musculus (Mouse) GN=Fggy PE=1 SV=1	A2AJL3	0.026032298756963	0.75745955414987	0	0.127968148906604	0.00664142565773071	1	0.480636783892025		0
P61971_Nuclear transport factor.	proteomics_liver	MX2	sp|P61971|NTF2_MOUSE	Nuclear transport factor 2  OS=Mus musculus (Mouse) GN=Nutf2 PE=1 SV=1	P61971	0.284549029341957	0.759295808757444	0	0.974690114580785	0.0755958475154953	0	0.32842916678827		0
Q9QZH6_Evolutionarily conserved.	proteomics_liver	MX2	sp|Q9QZH6|ECSIT_MOUSE	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial  OS=Mus musculus (Mouse) GN=Ecsit PE=1 SV=2	Q9QZH6	0.109127161265626	0.759295808757444	0	-0.261350141695843	0.321459829316661	0	0.221694968836556		0
Q8R4H7_N-acetylglutamate syntha.	proteomics_liver	MX2	sp|Q8R4H7|NAGS_MOUSE	N-acetylglutamate synthase, mitochondrial  OS=Mus musculus (Mouse) GN=Nags PE=1 SV=2	Q8R4H7	0.046344883161936	0.759295808757444	0	-0.118169346563715	0.289467744359424	0	0.0871672806467046		0
Q9CQF9_Prenylcysteine oxidase	proteomics_liver	MX2	sp|Q9CQF9|PCYOX_MOUSE	Prenylcysteine oxidase  OS=Mus musculus (Mouse) GN=Pcyox1 PE=1 SV=1	Q9CQF9	-0.0229748819218436	0.759295808757444	0	-0.0508685817117502	0.286446167485199	0	0.657815642819067		0
P60843_Eukaryotic initiation fa.	proteomics_liver	MX2	sp|P60843|IF4A1_MOUSE	Eukaryotic initiation factor 4A-I  OS=Mus musculus (Mouse) GN=Eif4a1 PE=1 SV=1	P60843	-0.0273833401356391	0.7596733049363	0	-0.0929629729655659	0.0790996919879152	0	0.686689195986405		0
Q91VC3_Eukaryotic initiation fa.	proteomics_liver	MX2	sp|Q91VC3|IF4A3_MOUSE	Eukaryotic initiation factor 4A-III  OS=Mus musculus (Mouse) GN=Eif4a3 PE=1 SV=3	Q91VC3	-0.0404519270320485	0.760503625366536	0	0.123937174063798	0.211131129709927	0	0.166192143506202		0
P47753_F-actin-capping protein .	proteomics_liver	MX2	sp|P47753|CAZA1_MOUSE	F-actin-capping protein subunit alpha-1  OS=Mus musculus (Mouse) GN=Capza1 PE=1 SV=4	P47753	0.0453537130204182	0.764752479539607	0	0.244423801553367	0.00321693403258908	1	0.427031183659322		0
Q5YD48_APOBEC1 complementation .	proteomics_liver	MX2	sp|Q5YD48|A1CF_MOUSE	APOBEC1 complementation factor  OS=Mus musculus (Mouse) GN=A1cf PE=1 SV=2	Q5YD48	-0.028883094147055	0.765154970114963	0	-0.0217058927377778	0.771594245626915	0	0.512172350227587		0
O08709_Peroxiredoxin-6	proteomics_liver	MX2	sp|O08709|PRDX6_MOUSE	Peroxiredoxin-6  OS=Mus musculus (Mouse) GN=Prdx6 PE=1 SV=3	O08709	-0.0201155344094772	0.765154970114963	0	0.0700014582134969	0.166138004823858	0	0.367492592169061		0
Q8VEK0_Cell cycle control prote.	proteomics_liver	MX2	sp|Q8VEK0|CC50A_MOUSE	Cell cycle control protein 50A  OS=Mus musculus (Mouse) GN=Tmem30a PE=1 SV=1	Q8VEK0	0.196128261568372	0.767240427731616	0	0.223932297154811	0.639093301396079	0	0.545255679183381		0
P62715_Serine/threonine-protein.	proteomics_liver	MX2	sp|P62715|PP2AB_MOUSE	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform  OS=Mus musculus (Mouse) GN=Ppp2cb PE=1 SV=1	P62715	-0.142516701723569	0.767421485519247	0	-0.0422499359068347	0.923128018115592	0	0.416603974524268		0
Q64133_Amine oxidase [flavin-co.	proteomics_liver	MX2	sp|Q64133|AOFA_MOUSE	Amine oxidase [flavin-containing] A  OS=Mus musculus (Mouse) GN=Maoa PE=1 SV=3	Q64133	0.0694339577348124	0.768140364212237	0	0.55725185327638	9.3972841707397e-06	1	0.393737186548347		0
Q9CZ04_COP9 signalosome complex.	proteomics_liver	MX2	sp|Q9CZ04|CSN7A_MOUSE	COP9 signalosome complex subunit 7a  OS=Mus musculus (Mouse) GN=Cops7a PE=1 SV=2	Q9CZ04	-0.0434810879760086	0.768140364212237	0	0.0287269678528936	0.789228729816643	0	0.387563666270094		0
Q71RI9_Kynurenine--oxoglutarate.	proteomics_liver	MX2	sp|Q71RI9|KAT3_MOUSE	Kynurenine--oxoglutarate transaminase 3  OS=Mus musculus (Mouse) GN=Kyat3 PE=1 SV=1	Q71RI9	0.0411183264070516	0.768140364212237	0	0.491634844732392	7.66663208958896e-11	1	0.405512467372915		0
P12970_60S ribosomal protein L7a	proteomics_liver	MX2	sp|P12970|RL7A_MOUSE	60S ribosomal protein L7a  OS=Mus musculus (Mouse) GN=Rpl7a PE=1 SV=2	P12970	-0.0241549692868759	0.768140364212237	0	-0.0173044859515912	0.786786146548227	0	0.568186200045581		0
Q9QZQ8_Core histone macro-H2A.1	proteomics_liver	MX2	sp|Q9QZQ8|H2AY_MOUSE	Core histone macro-H2A.1  OS=Mus musculus (Mouse) GN=H2afy PE=1 SV=3	Q9QZQ8	-0.0127187847305379	0.768140364212237	0	0.21726938000085	3.85141864525327e-05	1	0.0408057234181406		0
Q8BGQ7_Alanine--tRNA ligase, cy.	proteomics_liver	MX2	sp|Q8BGQ7|SYAC_MOUSE	Alanine--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Aars PE=1 SV=1	Q8BGQ7	0.0694385556832628	0.768377288580645	0	-0.516080939741819	0.0108721892605557	1	0.342416556415098		0
O35658_Complement component 1 Q.	proteomics_liver	MX2	sp|O35658|C1QBP_MOUSE	Complement component 1 Q subcomponent-binding protein, mitochondrial  OS=Mus musculus (Mouse) GN=C1qbp PE=1 SV=1	O35658	-0.0318687182323636	0.768377288580645	0	-0.0345009271413232	0.661969634437098	0	0.48933843020359		0
Q8CIM7_Cytochrome P450 2D26	proteomics_liver	MX2	sp|Q8CIM7|CP2DQ_MOUSE	Cytochrome P450 2D26  OS=Mus musculus (Mouse) GN=Cyp2d26 PE=1 SV=1	Q8CIM7	-0.00757365230407459	0.770462024718683	0	0.357610882220555	1.62373185068518e-08	1	0.199300650301077		0
Q3UPL0_Protein transport protei.	proteomics_liver	MX2	sp|Q3UPL0|SC31A_MOUSE	Protein transport protein Sec31A  OS=Mus musculus (Mouse) GN=Sec31a PE=1 SV=2	Q3UPL0	-0.0494644324827895	0.770555411024621	0	-0.124138046938871	0.236081299020588	0	0.446844149999334		0
P11930_Nucleoside diphosphate-l.	proteomics_liver	MX2	sp|P11930|NUD19_MOUSE	Nucleoside diphosphate-linked moiety X motif 19  OS=Mus musculus (Mouse) GN=Nudt19 PE=1 SV=2	P11930	0.0443761544908128	0.771235313759825	0	0.0311233304163281	0.79211311021124	0	0.58410906427585		0
P54869_Hydroxymethylglutaryl-Co.	proteomics_liver	MX2	sp|P54869|HMCS2_MOUSE	Hydroxymethylglutaryl-CoA synthase, mitochondrial  OS=Mus musculus (Mouse) GN=Hmgcs2 PE=1 SV=2	P54869	0.0440801292015998	0.771235313759825	0	-0.05197120339432	0.642299418700584	0	0.175545634274978		0
Q8VE37_Regulator of chromosome .	proteomics_liver	MX2	sp|Q8VE37|RCC1_MOUSE	Regulator of chromosome condensation  OS=Mus musculus (Mouse) GN=Rcc1 PE=1 SV=1	Q8VE37	0.039178077824662	0.771434637516331	0	0.00231736825039519	0.992959749923879	0	0.333562123708098		0
O89112_LanC-like protein 1	proteomics_liver	MX2	sp|O89112|LANC1_MOUSE	LanC-like protein 1  OS=Mus musculus (Mouse) GN=Lancl1 PE=1 SV=1	O89112	0.210134615298248	0.772104149163502	0	0.5246067194822	0.244428795768755	0	0.184401320818111		0
O35841_Apoptosis inhibitor 5	proteomics_liver	MX2	sp|O35841|API5_MOUSE	Apoptosis inhibitor 5  OS=Mus musculus (Mouse) GN=Api5 PE=1 SV=2	O35841	0.105388723164243	0.772104149163502	0	0.191908285684235	0.429095858290014	0	0.457315649165592		0
P51175_Protoporphyrinogen oxida.	proteomics_liver	MX2	sp|P51175|PPOX_MOUSE	Protoporphyrinogen oxidase  OS=Mus musculus (Mouse) GN=Ppox PE=1 SV=1	P51175	-0.0383281972129446	0.772104149163502	0	0.0129278532358903	0.893157406771268	0	0.642364925356586		0
Q91WD5_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q91WD5|NDUS2_MOUSE	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial  OS=Mus musculus (Mouse) GN=Ndufs2 PE=1 SV=1	Q91WD5	-0.0276000690980531	0.772104149163502	0	-0.122242045675076	0.0218582165687616	1	0.743475725583188		0
Q9CR67_Transmembrane protein 33	proteomics_liver	MX2	sp|Q9CR67|TMM33_MOUSE	Transmembrane protein 33  OS=Mus musculus (Mouse) GN=Tmem33 PE=1 SV=1	Q9CR67	-0.0204963691764313	0.772104149163502	0	0.22010165734277	0.00135295261553396	1	0.199947720379845		0
P19001_Keratin, type I cytoskel.	proteomics_liver	MX2	sp|P19001|K1C19_MOUSE	Keratin, type I cytoskeletal 19  OS=Mus musculus (Mouse) GN=Krt19 PE=1 SV=1	P19001	0.297697251704772	0.772150952555329	0	0.700800349135534	0.278120652026497	0	0.462435983930534		0
Q8BJW6_Eukaryotic translation i.	proteomics_liver	MX2	sp|Q8BJW6|EIF2A_MOUSE	Eukaryotic translation initiation factor 2A  OS=Mus musculus (Mouse) GN=Eif2a PE=1 SV=2	Q8BJW6	0.0548456521111831	0.772678881767762	0	0.043910438705101	0.763403622905099	0	0.319882850905226		0
Q9D8W5_26S proteasome non-ATPas.	proteomics_liver	MX2	sp|Q9D8W5|PSD12_MOUSE	26S proteasome non-ATPase regulatory subunit 12  OS=Mus musculus (Mouse) GN=Psmd12 PE=1 SV=4	Q9D8W5	0.0260599015609095	0.772700018484665	0	-0.0918624038229368	0.177517659313435	0	0.125521612122093		0
Q9EPK7_Exportin-7	proteomics_liver	MX2	sp|Q9EPK7|XPO7_MOUSE	Exportin-7  OS=Mus musculus (Mouse) GN=Xpo7 PE=1 SV=3	Q9EPK7	-0.228243170311497	0.774332948233674	0	-0.334132364720389	0.54685491249121	0	0.354875106440661		0
Q61247_Alpha-2-antiplasmin	proteomics_liver	MX2	sp|Q61247|A2AP_MOUSE	Alpha-2-antiplasmin  OS=Mus musculus (Mouse) GN=Serpinf2 PE=1 SV=1	Q61247	-0.0396596058890317	0.77457264513686	0	-0.0286666360423489	0.789423116518147	0	0.372421656778874		0
Q99020_Heterogeneous nuclear ri.	proteomics_liver	MX2	sp|Q99020|ROAA_MOUSE	Heterogeneous nuclear ribonucleoprotein A/B  OS=Mus musculus (Mouse) GN=Hnrnpab PE=1 SV=1	Q99020	-0.0340476106674785	0.774790647123363	0	0.0139544569750214	0.870091071359542	0	0.362159789491317		0
P46978_Dolichyl-diphosphooligos.	proteomics_liver	MX2	sp|P46978|STT3A_MOUSE	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A  OS=Mus musculus (Mouse) GN=Stt3a PE=1 SV=1	P46978	0.0275152985125509	0.774790647123363	0	-0.0716431189700728	0.315190229377631	0	0.0608446145143814		0
Q9CY27_Very-long-chain enoyl-Co.	proteomics_liver	MX2	sp|Q9CY27|TECR_MOUSE	Very-long-chain enoyl-CoA reductase  OS=Mus musculus (Mouse) GN=Tecr PE=1 SV=1	Q9CY27	0.0258946496128871	0.774790647123363	0	0.0216116445950441	0.754464552936455	0	0.373504892288465		0
Q91ZH7_Phospholipase ABHD3	proteomics_liver	MX2	sp|Q91ZH7|ABHD3_MOUSE	Phospholipase ABHD3  OS=Mus musculus (Mouse) GN=Abhd3 PE=1 SV=1	Q91ZH7	0.0365801666166092	0.775415519832512	0	0.0254463007515646	0.796563330887859	0	0.238521757941487		0
Q61792_LIM and SH3 domain prote.	proteomics_liver	MX2	sp|Q61792|LASP1_MOUSE	LIM and SH3 domain protein 1  OS=Mus musculus (Mouse) GN=Lasp1 PE=1 SV=1	Q61792	0.16845711856454	0.776542845076036	0	-0.126847248612748	0.772500820813096	0	0.156598001089569		0
Q64674_Spermidine synthase	proteomics_liver	MX2	sp|Q64674|SPEE_MOUSE	Spermidine synthase  OS=Mus musculus (Mouse) GN=Srm PE=1 SV=1	Q64674	0.0699229477775205	0.776838382694417	0	-0.246869998406115	0.184547070318288	0	0.0591506717842653		0
Q9D898_Actin-related protein 2/.	proteomics_liver	MX2	sp|Q9D898|ARP5L_MOUSE	Actin-related protein 2/3 complex subunit 5-like protein  OS=Mus musculus (Mouse) GN=Arpc5l PE=1 SV=1	Q9D898	0.340078037228007	0.777087145419779	0	1.00752244994111	0.166100243365411	0	0.566399787906002		0
O55234_Proteasome subunit beta .	proteomics_liver	MX2	sp|O55234|PSB5_MOUSE	Proteasome subunit beta type-5  OS=Mus musculus (Mouse) GN=Psmb5 PE=1 SV=3	O55234	-0.0344088879304074	0.777087145419779	0	-0.230456312345144	0.000369258297270288	1	0.646874293870096		0
P22315_Ferrochelatase, mitochon.	proteomics_liver	MX2	sp|P22315|HEMH_MOUSE	Ferrochelatase, mitochondrial  OS=Mus musculus (Mouse) GN=Fech PE=1 SV=2	P22315	0.0259771259900674	0.777087145419779	0	-0.159547062340526	0.0343070247288899	1	0.23462294347236		0
Q9JII6_Alcohol dehydrogenase [N.	proteomics_liver	MX2	sp|Q9JII6|AK1A1_MOUSE	Alcohol dehydrogenase [NADP(+)]  OS=Mus musculus (Mouse) GN=Akr1a1 PE=1 SV=3	Q9JII6	-0.0219304052807807	0.778446806291344	0	-0.162603448421411	7.91110479095541e-05	1	0.561208650114586		0
Q8R164_Valacyclovir hydrolase	proteomics_liver	MX2	sp|Q8R164|BPHL_MOUSE	Valacyclovir hydrolase  OS=Mus musculus (Mouse) GN=Bphl PE=1 SV=1	Q8R164	-0.00263761937042517	0.77867461773208	0	0.316498931908505	3.17891764713601e-10	1	0.216461407901294		0
Q9JI75_Ribosyldihydronicotinami.	proteomics_liver	MX2	sp|Q9JI75|NQO2_MOUSE	Ribosyldihydronicotinamide dehydrogenase [quinone]  OS=Mus musculus (Mouse) GN=Nqo2 PE=1 SV=3	Q9JI75	-0.0238702686105725	0.779396963116273	0	0.29183401875984	0.000796467526411076	1	0.193537576199454		0
Q9CQM5_Thioredoxin domain-conta.	proteomics_liver	MX2	sp|Q9CQM5|TXD17_MOUSE	Thioredoxin domain-containing protein 17  OS=Mus musculus (Mouse) GN=Txndc17 PE=1 SV=1	Q9CQM5	-0.062890123591405	0.780239233804287	0	0.395166186247661	0.0330262230399602	1	0.144594861461511		0
O08795_Glucosidase 2 subunit be.	proteomics_liver	MX2	sp|O08795|GLU2B_MOUSE	Glucosidase 2 subunit beta  OS=Mus musculus (Mouse) GN=Prkcsh PE=1 SV=1	O08795	0.0410736127637037	0.780637051960454	0	-0.337442917042285	0.00939443513161306	1	0.214634464364251		0
P35276_Ras-related protein Rab-.	proteomics_liver	MX2	sp|P35276|RAB3D_MOUSE	Ras-related protein Rab-3D  OS=Mus musculus (Mouse) GN=Rab3d PE=1 SV=1	P35276	0.0837247616570025	0.781372134206373	0	-0.0796203591326403	0.720142648601183	0	0.535324994692858		0
P27659_60S ribosomal protein L3	proteomics_liver	MX2	sp|P27659|RL3_MOUSE	60S ribosomal protein L3  OS=Mus musculus (Mouse) GN=Rpl3 PE=1 SV=3	P27659	-0.0181394681036409	0.781643814818515	0	-0.0448662375833777	0.271964533627873	0	0.532177860092233		0
P62192_26S proteasome regulator.	proteomics_liver	MX2	sp|P62192|PRS4_MOUSE	26S proteasome regulatory subunit 4  OS=Mus musculus (Mouse) GN=Psmc1 PE=1 SV=1	P62192	0.0174401800556616	0.781643814818515	0	0.0522053781074021	0.168002903874992	0	0.478035917815198		0
P51174_Long-chain specific acyl.	proteomics_liver	MX2	sp|P51174|ACADL_MOUSE	Long-chain specific acyl-CoA dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Acadl PE=1 SV=2	P51174	-0.00981304933854688	0.781643814818515	0	0.346690289299126	3.39150555803749e-07	1	0.0863752180260206		0
P68033_Actin, alpha cardiac mus.	proteomics_liver	MX2	sp|P68033|ACTC_MOUSE	Actin, alpha cardiac muscle 1  OS=Mus musculus (Mouse) GN=Actc1 PE=1 SV=1	P68033	0.130647989387569	0.783382210034775	0	-0.00490662329797686	0.979793727345002	0	0.417807157373182		0
P32020_Non-specific lipid-trans.	proteomics_liver	MX2	sp|P32020|NLTP_MOUSE	Non-specific lipid-transfer protein  OS=Mus musculus (Mouse) GN=Scp2 PE=1 SV=3	P32020	-0.0546280719823642	0.78402693290559	0	-2.5198149013394	3.94942299472612e-20	1	0.269131730573024		0
Q9CQC6_Basic leucine zipper and.	proteomics_liver	MX2	sp|Q9CQC6|BZW1_MOUSE	Basic leucine zipper and W2 domain-containing protein 1  OS=Mus musculus (Mouse) GN=Bzw1 PE=1 SV=1	Q9CQC6	-0.0403761463342924	0.784705256807481	0	-0.0660936753392498	0.51056814752887	0	0.575931534858892		0
Q9JHW4_Selenocysteine-specific .	proteomics_liver	MX2	sp|Q9JHW4|SELB_MOUSE	Selenocysteine-specific elongation factor  OS=Mus musculus (Mouse) GN=Eefsec PE=1 SV=2	Q9JHW4	0.0299513871537549	0.784705256807481	0	-0.0707280930785892	0.385780345196003	0	0.508291678299912		0
Q91VA6_Polymerase delta-interac.	proteomics_liver	MX2	sp|Q91VA6|PDIP2_MOUSE	Polymerase delta-interacting protein 2  OS=Mus musculus (Mouse) GN=Poldip2 PE=1 SV=1	Q91VA6	-0.0176024522002152	0.784705256807481	0	0.0709038170144005	0.15086586539706	0	0.189062558002282		0
Q9CQE3_28S ribosomal protein S1.	proteomics_liver	MX2	sp|Q9CQE3|RT17_MOUSE	28S ribosomal protein S17, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps17 PE=1 SV=1	Q9CQE3	-0.161053804206183	0.78525914105886	0	0.182414508452016	0.678481806809239	0	0.0332624838854107		0
P70697_Uroporphyrinogen decarbo.	proteomics_liver	MX2	sp|P70697|DCUP_MOUSE	Uroporphyrinogen decarboxylase  OS=Mus musculus (Mouse) GN=Urod PE=1 SV=2	P70697	-0.0312624319040751	0.785590267087285	0	-0.11049008568849	0.0991034995815526	0	0.399087873396774		0
Q9WTL7_Acyl-protein thioesteras.	proteomics_liver	MX2	sp|Q9WTL7|LYPA2_MOUSE	Acyl-protein thioesterase 2  OS=Mus musculus (Mouse) GN=Lypla2 PE=1 SV=1	Q9WTL7	-0.110773632471524	0.787309755494296	0	-0.394907398566563	0.0973266045503577	0	0.326118901981426		0
Q9D1L0_Coiled-coil-helix-coiled.	proteomics_liver	MX2	sp|Q9D1L0|CHCH2_MOUSE	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2  OS=Mus musculus (Mouse) GN=Chchd2 PE=2 SV=1	Q9D1L0	-0.105457605240034	0.787309755494296	0	0.349827007326329	0.231423823073863	0	0.034598370879575		0
A2AN08_E3 ubiquitin-protein lig.	proteomics_liver	MX2	sp|A2AN08|UBR4_MOUSE	E3 ubiquitin-protein ligase UBR4  OS=Mus musculus (Mouse) GN=Ubr4 PE=1 SV=1	A2AN08	-0.0896985635972598	0.787535579959187	0	-0.31773514363433	0.100605288314083	0	0.312154929904062		0
Q91VR5_ATP-dependent RNA helica.	proteomics_liver	MX2	sp|Q91VR5|DDX1_MOUSE	ATP-dependent RNA helicase DDX1  OS=Mus musculus (Mouse) GN=Ddx1 PE=1 SV=1	Q91VR5	0.0199213727572278	0.791021743630632	0	-0.224004331318305	0.00209330994820883	1	0.188942417224635		0
Q8BWM0_Prostaglandin E synthase.	proteomics_liver	MX2	sp|Q8BWM0|PGES2_MOUSE	Prostaglandin E synthase 2  OS=Mus musculus (Mouse) GN=Ptges2 PE=1 SV=3	Q8BWM0	0.263128019626485	0.793572278959041	0	0.792376266920801	0.183117755487318	0	0.515661578561327		0
